	Heart	Liver	Ovary	Testis	lung	Adrenal	Gallbladder	Pancreas	Kidney	esophagus	colon	Rectum	urinary_bladder	prostate	placenta
SLC35D1	0	164.37	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL34	0	181.29	92.1	0	0	243.1	0	146.71	246.04	0	124.22	0	0	0	0
DUSP1	0	0	0	0	0	0	0	0	0	0	0	0	0	25.48	0
HK1	0	107.88	949.98	790.15	1133.32	602.79	966.96	625.7	329.45	1453.34	1490.8	1128.22	1459.33	1455.63	1259.06
AMER2	0	0	13.47	0	0	0	0	0	0	0	0	17.51	0	0	0
SLCO2B1	0	180.17	0	12.57	0	0	34	19.44	0	0	0	0	10.77	0	0
CXorf27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPBWR1	0	178.65	0	0	271.33	34.22	72.23	0	173.19	194.15	0	33.71	0	0	549.86
ABLIM1	0	178.63	437.71	428.76	143.63	789.06	223.05	323.13	42.78	179.85	86.4	97.16	122.5	114.18	0
SFRP4	0	0	117.53	0	0	0	0	187.22	0	0	0	0	0	25.14	0
SAA1	0	4085.39	1798.69	1638.54	3722.89	0	2023.56	220.41	554.47	1294.95	3825.79	3687.7	2076.13	2959.57	0
ZNF93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNRPD1	0	1318.06	3453.64	2540.37	1580.4	930.25	1276.26	1908.76	847.36	791.59	1711.23	1832.74	1057.61	1658.4	1644.09
SLC13A5	0	175.33	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	0	175.29	66.79	22.93	33.28	0	155.04	35.46	0	6500.72	30.03	115.78	255.45	690.48	94.42
SKAP2	0	0	0	0	0	0	31.64	36.18	0	0	0	29.53	0	24.29	0
UGT2B15	0	1569.97	0	0	0	0	0	0	0	0	206.88	378.88	0	0	0
PALM2	0	174.73	0	0	66.35	87.87	154.55	35.35	0	41.54	0	0	0	0	47.06
SLC5A6	0	174.5	0	0	0	0	0	0	0	0	0	0	0	0	86.76
NINJ1	0	0	57.27	294.9	0	75.59	0	0	0	0	0	74.46	50.55	61.26	0
AUP1	0	173.76	70.62	145.44	0	116.5	49.18	112.49	0	33.05	71.44	45.9	31.16	37.76	0
CLMN	0	173.3	8.38	181.32	0	0	0	160.28	44.8	0	11.31	21.8	7.4	26.9	17.78
PHLDA3	0	0	0	0	201.48	88.95	93.87	0	0	0	181.8	0	0	0	0
SHFM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRMP1	0	0	45.16	46.51	22.5	198.69	0	503.62	0	0	203.06	176.16	26.58	112.71	31.92
ITPR2	0	170.48	79.01	40.68	9.09	76.2	25.4	101.66	0	0	20.49	11.85	2.68	26	6.44
DAGLB	0	0	0	39.22	18.98	16.76	0	0	0	0	0	0	0	0	161.54
UGT1A7	0	169.43	0	0	0	0	0	0	878.01	58.59	0	0	0	0	0
ABCB1	0	169.33	0	0	9.89	2716.01	27.65	10.54	176.78	0	35.7	25.81	0	14.15	112.25
LOC389199	0	0	0	34.96	0	0	0	0	0	0	0	0	0	0	0
MED23	0	0	47.86	49.29	0	0	0	9.53	0	0	0	0	0	0	0
NUAK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTA1	0	45.62	428.76	560.86	0	30.59	48.42	110.76	0	0	31.26	60.26	30.68	99.15	0
RAD21	0	167.08	522.33	484.1	78.08	241.29	18.19	353.64	17.44	24.44	176.13	237.69	92.21	223.46	110.76
FAM103A1	0	0	0	0	0	0	0	207.4	0	0	0	0	0	0	0
GZMK	0	0	0	0	48.45	0	0	103.27	0	0	0	0	0	0	0
FKBP7	0	0	155.98	738.87	93.26	41.17	43.45	149.09	41.67	233.57	42.08	40.56	110.14	166.82	595.37
LIPC	0	32.96	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR18	0	38.87	375.21	528.74	59.04	130.32	0	125.83	79.14	0	106.55	154.05	34.86	105.6	41.88
ALDH1A3	0	164.22	233.59	584.18	24.94	132.13	162.68	186.05	200.59	62.46	225.05	130.15	58.91	1213.43	0
FAM133B	0	0	0	33.96	0	0	0	52.54	0	0	0	42.88	0	0	0
TKT	0	4140.14	5820.06	5056.07	3195.52	5424.38	3534.66	5931.98	5140.03	5008.25	3348.44	3550.34	4528.48	4100.59	2953.86
PGRMC1	0	5909.89	4579	5471.65	1549.79	19441.87	1624.59	2408.54	3346.87	808.6	2330.67	2078.05	1906.47	3696.08	1557.28
RPH3A	0	0	0	0	0	16.07	16.96	0	0	0	0	0	0	0	0
TMEM55B	0	0	63.53	130.85	284.91	167.7	44.25	50.6	42.43	0	0	0	28.04	169.87	134.72
TFB2M	0	162.54	0	0	0	81.74	0	0	55.15	0	0	0	0	0	0
DEF6	0	0	0	0	37.87	0	52.93	121.06	0	0	17.08	49.4	11.18	54.19	53.72
PEX11A	0	162.49	0	0	0	0	0	0	0	0	0	0	0	0	0
KCTD14	0	0	0	0	141.87	167.02	0	604.76	0	0	0	0	0	0	0
SLC35C1	0	162.02	0	24.22	0	0	0	0	0	0	31.72	0	0	25.15	0
SLC26A1	0	73.7	0	0	0	0	0	0	33.34	0	0	16.22	0	0	0
TLR2	0	41.02	0	0	0	0	0	16.6	0	0	0	13.55	0	22.29	0
PCNA	0	160.14	878.58	1407.4	535.07	472.42	770.52	1347.76	521.61	913.65	833.93	634.6	315.94	556.83	759.04
ORMDL2	0	159.2	107.83	111.04	80.6	71.16	0	0	144.04	0	145.45	70.1	0	57.66	0
CA5A	0	159.09	0	0	0	0	0	0	0	50.43	0	0	0	0	0
OLIG3	0	62.77	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBPC1	0	158	0	0	0	0	10.16	0	0	6119.07	0	0	0	7.8	0
GLTPD2	0	58.24	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP25L	0	156.78	0	0	0	0	0	0	0	0	0	0	0	0	0
GPLD1	0	9.98	0	0	0	0	14.12	0	0	18.98	13.68	0	0	21.69	86
ZFAND1	0	0	30.41	31.31	0	0	0	48.44	0	0	0	39.53	0	0	0
C20orf24	0	0	0	186.74	0	0	0	0	0	0	0	0	0	0	0
LGALS7	0	0	0	0	0	0	0	0	0	10926.57	0	80.74	1534.76	199.25	0
SLC30A1	0	66.65	0	52.3	0	156.4	47.16	53.93	22.61	0	22.83	0	0	18.11	0
UGT2A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT1A8	0	154.23	0	0	0	0	0	0	565.16	0	21.14	0	0	0	0
DPH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSGA10	0	0	23	82.88	17.19	0	0	0	0	0	0	0	0	0	0
NXNL1	0	153.93	0	0	0	0	0	0	0	73.19	0	0	0	41.82	165.82
SLC35A3	0	153.63	0	0	0	34.34	0	0	0	0	35.09	0	22.96	83.47	0
HMGCR	0	56.71	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT2A3	0	152.92	0	0	0	0	0	0	1182.99	0	146.69	101	0	0	0
ALG14	0	152.6	38.76	39.92	0	153.48	0	123.5	0	0	0	0	0	0	0
F7	0	17.86	36.29	37.37	0	0	0	0	0	0	0	0	0	0	0
SPACA3	0	0	199.77	164.57	0	0	0	0	0	0	0	0	0	0	0
PQLC1	0	151.16	184.29	189.78	0	162.16	0	48.93	82.06	0	124.29	39.93	27.11	65.7	0
RAB2A	0	3482.7	3896.31	4217.09	3328.21	4250.41	2381.28	3040.11	3186.58	3795.48	2145.07	2687.94	2070.49	2041.05	5480.16
CCDC79	0	0	11.27	0	16.85	0	0	0	15.05	21.1	0	0	0	0	0
IL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMD11	0	1125.92	1873.71	1949.84	589.66	1015.23	109.89	1036.85	1080.21	701.46	851.3	743.65	557.09	991.43	1296.57
BNIP3L	0	0	234.72	161.14	0	309.79	0	62.32	0	0	0	0	0	0	0
CAPN11	0	0	22.18	68.51	0	0	0	0	0	0	0	0	0	0	0
TOMM7	0	147.47	0	0	0	0	0	0	0	0	0	389.6	0	0	0
IL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMLG	0	27.96	170.45	146.27	0	74.99	0	45.26	0	0	76.64	36.94	50.15	30.38	0
IGBP1	0	70.48	143.21	221.21	0	63	66.49	342.2	31.88	0	128.77	93.09	147.47	127.64	50.61
STX3	0	27.79	84.71	261.69	126.62	74.53	78.66	314.86	377.17	0	76.17	36.71	74.77	90.59	119.75
MSR1	0	55.55	0	38.75	28.12	24.83	52.41	179.81	0	0	0	24.46	16.61	20.12	39.89
RAB27B	0	0	0	0	284.34	150.63	0	121.2	0	356.05	102.62	98.92	134.31	1057.86	322.69
PNMA5	0	18.45	37.5	212.37	0	0	0	0	0	0	0	0	0	0	0
ERCC2	0	10.6	86.17	122.02	16.1	14.22	30.01	17.16	28.78	20.16	0	0	9.51	11.52	0
ANXA9	0	144.1	0	0	36.48	0	0	194.36	32.6	137.03	0	0	21.54	26.1	0
UBE2D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM47	0	143.74	14.6	60.16	0	173.48	0	255.92	117.06	27.34	118.19	94.94	0	46.86	154.85
TTPAL	0	143.54	0	0	0	0	0	0	0	0	0	0	0	0	0
TUFM	0	2938.51	2532.07	3113.43	2400.96	5860.8	1421.28	3341.29	9793.74	3643.15	2370.33	2948.09	1501.09	1657.18	4127.25
ACAA2	0	17757.93	2523.25	3495.21	1401.93	0	5225.23	4731.01	18165.4	1086.74	3192.58	3425.73	1359.96	1647.85	1609.95
PABPC1	0	2294.64	1788.28	2359.92	851.46	1503.56	848.74	2194.61	707.8	545.5	1125.64	1067.78	736.61	935.05	1825.87
DDX3X	0	1232.83	1354.83	1237.24	554.08	1248.33	747.73	1486.35	768.31	502.42	1068.87	1046.91	789.72	779.18	1219.67
MTCH2	0	5362.87	1432.41	1908.92	1007.63	2075.88	782.42	715.87	5365.1	1577.2	1439.57	1314.58	966.84	931.2	2025.01
PSMA5	0	1046.6	1878.6	2555.09	1854.48	2105.18	1431.77	2540.93	1846.59	2056.79	2342.66	1797.27	1220.16	1933.37	2254.93
ARPC4	0	3373.17	2046.8	2401.87	3700.02	2450.13	4243.27	2957.27	4069.42	2762.08	2311.34	2784.89	2142.75	2087.26	6964.79
ABCC2	0	142.8	0	0	0	0	0	0	7.18	0	0	0	0	0	0
PROP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	141.86	41.18	63.61	0	461.97	0	32.8	27.5	0	55.54	53.54	0	88.08	43.66
MOB1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFRD1	0	0	93.11	115.07	0	0	0	0	0	0	0	24.21	0	0	0
ANXA13	0	78.05	79.3	326.65	39.51	34.89	957.29	84.22	353.1	0	677.43	515.51	23.33	169.63	0
FOXS1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	56.02
TMEM160	0	140.61	47.62	0	142.37	62.85	132.66	75.86	127.23	0	64.23	61.91	0	50.93	0
PTGES	0	0	218.96	281.85	81.83	0	228.74	0	0	0	0	142.34	193.26	58.54	232.16
RPL26L1	0	1548.47	2061.52	1731.86	973.15	429.61	226.69	2938.35	942.09	507.74	439.05	1199.06	1101.35	696.26	3681.35
MOB3C	0	0	73.07	0	0	0	0	0	0	0	0	47.5	32.25	39.08	0
CPXCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAT2	0	137.35	0	0	0	0	38.87	0	0	0	0	0	0	0	0
MFAP2	0	88.48	1573.28	1249.83	1142.31	415.29	1565.28	859.29	300.23	673.13	545.68	818.19	634.82	673.06	857.89
SMCO4	0	136.75	0	0	0	0	0	0	0	0	0	0	0	0	0
MLLT4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMUB1	0	105.26	213.89	256.97	159.86	47.05	49.65	113.58	0	0	144.25	92.69	0	114.38	75.59
CDK6	0	24.94	50.69	26.1	37.88	0	35.3	161.49	33.85	0	68.37	65.9	67.11	54.21	429.95
EXD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IDNK	0	134.33	0	0	0	0	0	0	0	0	0	0	0	0	0
RAVER1	0	0	190.52	226.38	0	96.71	0	233.46	0	0	59.3	38.11	38.81	141.07	62.16
PHPT1	0	133.22	947.45	1045.36	0	1071.83	1885.27	1509.3	813.61	633.38	547.69	1583.76	657.07	1158.07	0
SLC6A12	0	132.83	0	0	0	0	0	0	0	0	0	0	0	0	0
GCH1	0	132.08	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOCOS	0	131.47	9.54	0	0	12.59	0	0	0	0	0	0	0	0	0
MAX	0	0	0	105.5	0	0	0	81.6	0	0	0	66.6	0	54.79	0
AP1S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRC	0	131.4	38.14	72.01	408.64	50.34	185.96	283.57	8.49	35.7	274.4	462.86	117.84	244.77	53.92
ACP5	0	50.35	0	0	267.65	0	0	0	0	0	0	33.26	0	27.36	0
SCRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEL1L3	0	0	0	0	0	0	0	11.6	0	0	9.82	0	0	0	0
GZMH	0	0	0	0	153.69	0	0	0	0	0	46.23	0	0	0	0
CTAG1A	0	0	52.03	107.16	0	0	0	0	0	0	0	0	0	0	0
IGF2-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7orf50	0	83.45	635.88	611.17	126.74	111.9	177.14	472.72	169.88	0	171.54	275.58	74.84	272.03	269.69
APOE	0	1834.93	2330.4	2479.81	2399.8	5126.22	1875.45	1031.21	4807.83	484.68	1431.95	908.95	1097.04	2409.31	1427.62
PAX9	0	0	0	0	0	0	0	0	34.44	0	0	0	0	0	0
SDC4	0	127.72	129.77	178.18	64.66	57.09	0	275.63	0	80.97	233.38	224.96	76.36	92.53	0
CGGBP1	0	48.96	447.68	563.46	74.36	0	138.57	237.72	0	0	0	0	131.72	159.6	105.48
SCAF1	0	6.62	53.77	62.3	0	0	0	74.96	8.98	12.58	18.13	8.74	0	0	0
JAKMIP3	0	0	0	0	0	12.54	0	0	0	0	0	0	0	0	0
GRAP2	0	0	0	0	0	0	0	0	0	46.22	0	0	0	0	0
AR	0	0	18.91	19.48	0	0	0	0	0	0	0	0	0	0	0
GP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.69
BUD31	0	54.2	220.27	170.12	164.63	0	0	175.45	0	103.08	74.28	71.6	0	117.79	116.77
PSMG2	0	125.38	414	360.74	0	42.03	44.36	152.19	0	0	214.77	41.4	28.11	68.12	135.06
AGMO	0	125.24	0	0	0	0	0	0	0	0	0	0	0	0	0
FABP4	0	125.2	127.2	196.49	4848.77	4197.15	18869.5	5268.54	849.6	833.36	2573.61	5457.56	4322.66	2652.87	0
DKK2	0	0	0	0	0	0	45.84	0	0	0	0	0	0	0	0
HNRNPA1	0	1640.8	4058.97	4204.76	2672.59	3220.67	2288.39	3463.93	3872.87	1130.62	2378.94	3549.55	1322.18	2428.96	5840.68
PSMB1	0	2226.17	1943.75	2001.66	1267.9	2518.78	1279.87	1857.86	2266.03	1323.05	1239.39	1010.86	655.08	1474.11	3971.98
AFP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2832.73
SLC25A5	0	4683.8	1111.34	1613.96	2981.78	1730.05	1270.13	3132.22	9097.59	3467.09	2075.54	2037.67	2087.64	1066.69	12448.08
AGR2	0	0	0	0	1751.08	0	1566.38	1492.87	62.59	0	6825.73	4629.92	827.17	2505.68	496.81
MARCH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLRG1	0	32.22	523.77	623.65	97.87	216.03	159.59	312.89	0	0	88.31	191.52	57.79	175.06	34.71
NPM3	0	0	96.79	0	0	0	0	0	0	0	0	0	0	51.76	0
PCDHGB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCK	0	123.58	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD8	0	0	0	33.46	0	0	0	25.88	0	0	0	0	0	0	0
DUOXA1	0	0	0	0	0	0	0	0	0	46.34	0	0	0	0	0
CDK7	0	23.6	95.92	222.25	0	0	0	0	32.03	0	0	0	0	0	0
CERS4	0	119.15	0	41.55	0	0	0	64.28	0	0	0	0	0	0	0
DEPDC7	0	15.8	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL12B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LLPH	0	121.04	61.49	253.28	0	0	0	0	0	0	0	0	0	0	0
UGT1A10	0	1648.37	0	0	0	0	0	0	1108.13	58.6	84.45	61.05	82.89	0	0
LGR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNTT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMN	0	0	0	0	0	0	0	0	1204.59	0	0	0	0	0	0
TMEM95	0	0	0	0	0	0	0	0	63.81	0	0	0	0	0	0
KIAA0101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT12	0	118.82	0	0	0	0	0	0	0	0	0	0	0	16.14	32
COL15A1	0	6.5	521.84	414.95	197.49	1054.91	680.86	368.3	176.48	222.56	507.86	936.11	332.34	635.83	1092.6
UNC5D	0	0	8.84	9.1	13.22	11.67	0	0	0	0	11.93	11.5	0	0	0
LEMD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAO	0	0	0	0	0	0	0	0	887.03	0	0	0	0	0	0
ELMO3	0	0	0	0	0	0	0	91.53	0	0	15.5	14.94	0	12.29	0
MAP3K6	0	0	13.13	6.76	0	0	9.14	10.46	0	0	0	0	0	14.04	0
POP7	0	117.74	119.63	184.79	89.41	157.89	83.31	95.28	79.9	0	161.36	0	52.8	63.97	0
C4orf17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFAIP8L2	0	0	0	0	0	60.11	0	0	0	0	0	0	0	0	0
ARL5A	0	0	0	0	0	59.61	0	0	60.33	0	0	0	0	0	0
CCDC153	0	115.86	0	40.41	0	51.79	0	0	0	0	0	0	0	0	83.21
SMLR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A2	0	115.7	39.18	53.8	0	0	0	41.61	0	0	0	0	0	0	0
FLJ16641	0	115.14	0	0	87.43	0	0	0	156.27	0	0	0	0	0	124.03
SEPT1	0	0	0	0	0	0	0	35.53	0	0	0	116	0	23.86	0
GDAP2	0	16.39	49.95	68.58	0	43.95	23.19	26.52	0	0	0	21.65	0	35.61	35.31
RRP7A	0	113.98	115.81	119.26	0	0	40.33	322.85	0	0	0	0	0	61.93	0
CDR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAUS4	0	0	66.24	45.47	0	0	0	0	0	0	0	0	0	0	0
SLC15A4	0	14.85	0	46.62	0	0	0	24.04	0	0	0	0	0	0	0
CLEC12B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2E1	0	0	174.95	135.12	0	57.73	0	139.35	0	0	0	0	0	46.78	0
CIDEB	0	112.01	0	0	0	0	0	0	0	0	0	0	0	0	0
WBP11	0	0	294.23	330.54	19.99	300.07	18.63	383.49	0	0	72.16	69.55	0	57.21	85.08
TNNT3	0	0	0	0	0	0	0	0	0	1321.47	0	0	0	0	0
ITGB6	0	0	0	0	16.28	0	0	0	0	0	0	0	0	0	0
CTSE	0	0	0	0	161.55	0	0	0	0	0	0	0	0	0	0
CRB3	0	0	0	0	0	0	0	232.04	0	0	98.23	0	0	77.89	0
PGLYRP1	0	42.4	0	0	321.98	0	180.01	0	0	0	174.32	112.02	0	138.22	0
ADAD1	0	0	29.07	329.27	0	0	0	0	0	0	0	0	0	0	0
RAB1B	0	1412.98	2195.65	2478.46	2461.61	2507.78	1117.45	1816.12	1917.71	2213.02	1537.72	1372.42	782.66	2167.63	3044.32
PNP	0	3643.33	466.35	1050.54	1960.67	2115.81	1786.34	1067.93	11057.58	3218.97	1533.26	1515.81	926.17	810.5	13350.65
GPX4	0	1371.18	3081.79	3999.6	820.39	2841.64	999.64	1546.78	2255.73	948.27	1309.67	1097.74	1341.46	1489.98	1163.8
SLAMF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCN2	0	108.4	0	0	41.16	0	0	0	36.78	103.07	0	35.8	0	0	0
FCGR2B	0	108.26	0	28.32	41.11	36.29	76.6	43.81	0	0	0	35.75	97.09	0	233.25
LOH12CR1	0	82.93	84.25	173.53	188.92	0	0	134.22	0	0	0	0	37.18	90.11	0
ARMCX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN7	0	0	0	0	0	0	0	0	0	0	112.65	0	0	0	0
PLGRKT	0	107.13	435.39	560.45	81.36	1005.63	379.03	866.98	290.8	0	1101.12	990.62	384.3	407.45	577.05
DIRAS2	0	0	0	0	62.24	0	0	0	0	0	0	0	0	0	0
POLR3G	0	106.67	0	0	0	0	0	0	48.26	0	0	0	0	0	0
YIPF6	0	105.28	0	73.43	53.3	141.17	0	56.8	0	0	0	46.36	0	0	151.22
LRRCC1	0	0	7.83	24.18	0	0	0	0	0	0	0	0	0	0	0
VSIG4	0	104.73	42.56	43.83	222.7	84.27	415.01	305.13	0	0	57.41	138.35	150.28	91.05	45.13
HSP90AA4P	0	0	19.62	40.41	0	0	0	0	0	0	0	25.51	0	41.97	0
GALNT10	0	0	54.28	27.95	0	0	0	21.62	0	0	0	0	23.95	0	0
ELOVL5	0	104.43	0	81.95	118.95	735.18	0	0	0	0	0	0	0	0	0
CD3E	0	0	0	0	60.46	0	0	64.43	0	0	0	52.58	0	0	85.76
TIMP1	0	0	202.01	208.03	543.55	319.94	393.92	707.97	53.97	0	108.99	52.53	178.31	907.41	0
BOK	0	79.16	80.43	0	0	0	0	0	0	150.54	0	104.56	106.48	129.02	0
FAM214A	0	7.57	0	0	0	10.15	0	0	0	0	0	0	6.79	0	0
KLHL20	0	0	0	0	0	18.18	0	0	18.4	0	0	0	0	0	0
BLOC1S4	0	39.46	120.27	123.85	0	0	0	63.86	0	0	0	0	0	0	0
PPFIBP2	0	102.85	0	68.48	0	12.54	0	30.27	0	0	12.81	0	0	30.48	0
C11orf52	0	0	0	0	0	0	0	107.13	269.49	0	0	0	0	71.92	142.6
CYP39A1	0	102.16	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRP3	0	0	0	0	0	0	248.74	0	0	1838.48	0	0	0	47.75	189.34
HIST2H2AC	0	0	66.93	0	0	0	0	106.61	0	0	0	957.13	0	0	425.76
HSD17B1	0	0	0	0	0	106.06	0	0	0	0	0	0	0	0	7384.03
CIITA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIFR	0	0	0	0	0	0	0	0	0	0	10.2	0	0	0	16.04
AMFR	0	100.98	12.82	52.83	0	152.34	17.86	20.43	0	0	0	0	0	0	81.59
OR4K3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI2	0	0	0	0	0	0	0	0	0	1149.65	0	0	0	0	0
GANAB	0	4483.07	3372.35	2660.98	2671.15	4705.27	1329.88	2651.22	1275.4	1164.13	1642.26	2175.18	1182.93	1302.19	6631.22
CACFD1	0	99.77	0	52.19	75.77	0	0	0	0	0	0	0	0	0	0
DUS4L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC14L4	0	98.77	20.07	144.68	0	0	0	0	26.81	0	0	0	0	0	0
CD53	0	0	0	0	114.98	0	53.57	0	0	0	0	0	33.95	41.13	0
HRES1	0	37.85	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM83H	0	50.74	0	0	0	9.72	0	82.12	0	344.61	9.93	19.15	0	55.13	78.08
CCDC80	0	0	0	0	0	0	48.22	82.72	0	0	11.67	0	0	0	0
SEZ6L2	0	0	0	9.88	0	0	0	0	0	0	0	0	0	0	0
LYRM9	0	98.29	0	0	0	263.61	0	0	133.4	0	0	129.84	0	213.62	0
CYP7B1	0	47.45	16.07	0	24.02	63.63	44.77	102.4	0	0	21.67	0	0	17.19	0
C1GALT1C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INTS9	0	24.97	12.68	52.24	0	16.74	0	0	0	0	17.11	0	0	13.56	0
SEC31B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	0	29.99	0	38.44	40.57	927.94	0	0	0	113.6	411.33	31.15	1914.63
TUBB4A	0	4162.29	7797.14	8243.26	3781.68	6378.87	4233.76	1022.55	5825.63	6361.02	5296.67	3976.39	2066.34	4300.81	8047
AK4	0	4813.34	1185.56	1373.48	387.67	146.69	412.84	118.04	9601.1	554.8	1349.25	1204.21	1569.67	1109.47	235.69
MIS18BP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A9	0	31.39	0	0	0	0	0	0	298.24	0	0	0	0	0	0
RAB37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80
MRPL47	0	93.86	127.15	229.14	47.52	335.64	0	202.55	339.7	0	85.75	123.99	0	67.99	269.63
IL12A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ1DN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSUN6	0	35.6	0	37.24	0	0	0	57.61	0	33.85	0	0	0	0	0
HPCAL4	0	0	210.82	260.53	0	0	0	0	0	0	0	0	0	0	0
KDELR3	0	0	0	0	111.83	0	0	0	0	0	0	0	0	0	79.32
TM4SF18	0	0	0	0	0	0	0	0	56.13	0	0	0	0	0	0
RAB11A	0	0	230.26	79.04	57.37	101.3	53.45	1834.02	51.26	71.83	0	0	1592.04	82.09	11962.76
GPT2	0	95.47	0	83.24	0	0	0	231.79	21.6	0	0	0	0	0	0
PCP4L1	0	0	0	0	0	0	0	0	0	234.39	168.9	162.8	0	267.85	0
ALG6	0	95.02	16.09	16.57	0	42.47	0	25.63	0	0	0	0	0	0	102.36
SEC16B	0	94.82	0	0	0	0	0	25.58	0	0	10.83	0	0	0	0
RABL2A	0	0	179.24	184.57	0	47.31	49.93	114.21	0	0	0	0	63.28	38.34	0
EDEM3	0	70.43	0	0	13.37	35.41	0	14.25	0	0	0	0	0	0	18.97
SHROOM1	0	91.34	0	0	15.41	0	0	0	0	0	0	0	0	22.06	0
GPT	0	2546.44	0	17.64	0	22.61	190.92	109.18	640.86	96.22	138.66	311.87	0	0	0
SH2D4A	0	52.42	106.53	36.57	0	164.03	24.73	197.98	0	0	0	0	15.67	56.97	37.65
GSKIP	0	0	59.83	0	0	78.96	0	95.3	0	111.98	80.69	77.78	0	0	0
BSDC1	0	19.54	19.85	204.4	0	78.59	0	31.62	0	0	0	0	0	0	42.09
DERL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKNOX2	0	0	17.99	0	0	0	0	0	0	0	0	0	0	0	0
ATF3	0	89.56	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf47	0	0	0	0	0	0	0	261.4	0	0	31.62	0	0	0	0
TOMM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf62	0	0	0	0	0	0	0	0	46.17	0	0	0	0	0	0
HLCS	0	45.64	23.18	11.94	51.98	0	0	18.47	61.94	65.09	0	15.07	0	0	0
TPST2	0	87.94	0	92.01	0	0	0	853.96	0	0	0	0	0	0	0
CDNF	0	87.9	0	45.99	0	0	0	0	0	0	0	0	0	0	0
MARCO	0	87.49	0	0	26.58	0	0	0	0	33.28	0	0	0	0	0
CYP3A5	0	16.13	0	0	24.5	0	0	26.11	0	0	0	0	0	0	0
C19orf53	0	87.11	531.05	91.14	0	0	0	140.99	0	0	0	115.07	78.12	0	0
